CUST_ID,PRODUCT_ID,DEALERSHIP_ID,PAYMENT_DESC,PROMO_ID,DATE_ID,TRANSACTION_ID,EMPLOYEE_ID,TIME_KEY,SELLING_PRICE,COST,QUANTITY,DISCOUNT,HOLDBACK,REBATE,TRANSACTION_DATE
6096,86529,13,Lease,200,2452494,1047386,86401,103917,1351.00,28.00,1,7.00,35.00,21.00,2022-01-13 00:00:00
5253,86505,19,Loan,200,2452494,1046819,86468,85213,695.00,7.00,1,16.00,17.00,10.00,2022-01-13 00:00:00
5924,86512,22,Bank Draft,200,2452494,1046598,86430,135127,4303.00,45.00,1,6.00,113.00,68.00,2022-01-13 00:00:00
5253,86508,19,Cash,200,2452494,1046819,86437,82140,641.00,6.00,1,16.00,16.00,9.00,2022-01-13 00:00:00
5924,2002,22,Bank Draft,105,2452494,1046598,86477,180418,50258.00,510.00,1,10.00,1275.00,765.00,2022-01-13 00:00:00
5253,86525,19,Lease,125,2452494,1046819,86468,175631,230.00,4.00,1,17.00,6.00,3.00,2022-01-13 00:00:00
6051,86507,11,Cash,200,2452494,1046906,86433,83949,411.00,5.00,1,1.00,11.00,7.00,2022-01-13 00:00:00
5253,86535,19,Loan,200,2452494,1046819,86485,162553,359.00,3.00,1,24.00,8.00,5.00,2022-01-13 00:00:00
5924,86503,22,Bank Draft,200,2452494,1046598,86430,154217,680.00,7.00,1,7.00,18.00,11.00,2022-01-13 00:00:00
6096,86511,13,Other,200,2452494,1047386,86438,72621,4603.00,45.00,1,16.00,111.00,67.00,2022-01-13 00:00:00
6051,86501,11,Lease,200,2452494,1046906,86433,153634,741.00,7.00,1,21.00,17.00,10.00,2022-01-13 00:00:00
5924,86521,22,Loan,200,2452494,1046598,86471,111047,4651.00,43.00,1,23.00,106.00,64.00,2022-01-13 00:00:00
5253,86519,19,Bank Draft,125,2452494,1046819,86468,132555,2445.00,27.00,1,1.00,67.00,40.00,2022-01-13 00:00:00
5899,86540,24,Loan,200,2452495,1046488,86443,124449,1171.00,22.00,1,17.00,28.00,17.00,2022-01-13 00:00:00
5657,86526,27,Cash,200,2452495,1046881,86417,124235,2850.00,26.00,1,23.00,65.00,39.00,2022-01-13 00:00:00
5589,86521,15,Bank Draft,200,2452495,1046992,86455,74322,4651.00,43.00,1,23.00,106.00,64.00,2022-01-13 00:00:00
4556,86521,30,Bank Draft,125,2452495,1047288,86473,83216,4651.00,43.00,1,23.00,106.00,64.00,2022-01-13 00:00:00
6387,86541,12,Lease,200,2452495,1046218,86435,182056,730.00,14.00,1,16.00,18.00,11.00,2022-01-13 00:00:00
4556,86517,30,Other,125,2452495,1047288,86497,153145,2655.00,27.00,1,11.00,67.00,40.00,2022-01-13 00:00:00
6387,86527,12,Bank Draft,200,2452495,1046218,86435,74546,874.00,17.00,1,12.00,22.00,13.00,2022-01-13 00:00:00
5657,86518,27,Loan,200,2452495,1046881,86494,120723,2495.00,53.00,1,4.00,67.00,40.00,2022-01-13 00:00:00
6514,86523,18,Loan,200,2452495,1047615,86425,82354,2309.00,23.00,1,10.00,59.00,35.00,2022-01-13 00:00:00
5657,86533,27,Other,200,2452495,1046881,86494,90044,4487.00,44.00,1,13.00,111.00,66.00,2022-01-13 00:00:00
6387,86538,12,Bank Draft,200,2452495,1046218,86435,115622,359.00,7.00,1,15.00,9.00,5.00,2022-01-13 00:00:00
5589,86512,15,Loan,200,2452495,1046992,86429,102946,4303.00,45.00,1,6.00,113.00,68.00,2022-01-13 00:00:00
5657,86523,27,Cash,200,2452495,1046881,86417,181720,2309.00,23.00,1,10.00,59.00,35.00,2022-01-13 00:00:00
4088,86542,14,Cash,200,2452495,1047807,86451,102525,180.00,4.00,1,15.00,4.00,3.00,2022-01-13 00:00:00
4088,86525,14,Lease,105,2452495,1047807,86480,141655,230.00,4.00,1,17.00,6.00,3.00,2022-01-13 00:00:00
4088,86521,14,Bank Draft,200,2452495,1047807,86451,71938,4651.00,43.00,1,23.00,106.00,64.00,2022-01-13 00:00:00
5589,86537,15,Loan,200,2452495,1046992,86444,120132,2035.00,45.00,1,.00,56.00,34.00,2022-01-13 00:00:00
6514,86513,18,Bank Draft,200,2452495,1047615,86410,141536,3294.00,35.00,1,6.00,86.00,52.00,2022-01-13 00:00:00
5899,86517,24,Lease,200,2452495,1046488,86482,150311,2655.00,27.00,1,11.00,67.00,40.00,2022-01-13 00:00:00
4088,86538,14,Bank Draft,200,2452495,1047807,86442,81850,359.00,7.00,1,15.00,9.00,5.00,2022-01-13 00:00:00
4088,86511,14,Other,200,2452495,1047807,86480,165633,4603.00,45.00,1,16.00,111.00,67.00,2022-01-13 00:00:00
5998,86534,6,Cash,200,2452495,1047159,86402,174636,4179.00,44.00,1,5.00,111.00,66.00,2022-01-13 00:00:00
6387,86503,12,Bank Draft,200,2452495,1046218,86435,75412,680.00,7.00,1,7.00,18.00,11.00,2022-01-13 00:00:00
6387,86503,12,Loan,200,2452495,1046218,86435,71043,680.00,7.00,1,7.00,18.00,11.00,2022-01-13 00:00:00
5998,86524,6,Loan,200,2452495,1047159,86403,180011,994.00,19.00,1,17.00,24.00,14.00,2022-01-13 00:00:00
4088,86541,14,Cash,200,2452495,1047807,86451,85021,730.00,14.00,1,16.00,18.00,11.00,2022-01-13 00:00:00
5589,86505,15,Loan,200,2452495,1046992,86455,170752,347.00,7.00,2,16.00,17.00,10.00,2022-01-13 00:00:00
4556,86528,30,Bank Draft,200,2452495,1047288,86497,152307,453.00,4.00,1,19.00,11.00,6.00,2022-01-13 00:00:00
6387,86510,12,Bank Draft,200,2452495,1046218,86435,155558,1125.00,22.00,1,12.00,28.00,17.00,2022-01-13 00:00:00
5657,86525,27,Bank Draft,200,2452495,1046881,86417,181919,230.00,4.00,1,17.00,6.00,3.00,2022-01-13 00:00:00
4714,86526,9,Bank Draft,200,2452496,1047188,86419,174740,2850.00,26.00,1,23.00,65.00,39.00,2022-01-13 00:00:00
4714,86531,9,Lease,200,2452496,1047188,86419,84529,351.00,3.00,1,13.00,9.00,5.00,2022-01-13 00:00:00
6034,86534,30,Loan,200,2452496,1046634,86497,133445,4179.00,44.00,1,5.00,111.00,66.00,2022-01-13 00:00:00
5190,2003,7,Cash,200,2452496,1047454,86481,174706,85318.00,840.00,1,13.00,2100.00,1260.00,2022-01-13 00:00:00
6034,86515,30,Lease,200,2452496,1046634,86497,95941,2462.00,23.00,1,23.00,56.00,34.00,2022-01-13 00:00:00
5018,86508,27,Lease,200,2452496,1047361,86494,175223,641.00,6.00,1,16.00,16.00,9.00,2022-01-13 00:00:00
6034,86528,30,Loan,200,2452496,1046634,86497,153845,453.00,4.00,1,19.00,11.00,6.00,2022-01-13 00:00:00
5549,86513,6,Lease,200,2452496,1047368,86403,183103,3294.00,35.00,1,6.00,86.00,52.00,2022-01-13 00:00:00
5190,86504,7,Cash,200,2452496,1047454,86427,84717,596.00,13.00,1,2.00,16.00,10.00,2022-01-13 00:00:00
4714,2001,9,Other,200,2452496,1047188,86419,172146,83048.00,780.00,1,19.00,1950.00,1170.00,2022-01-13 00:00:00
3231,86542,17,Bank Draft,200,2452496,1046258,86467,83140,180.00,4.00,1,15.00,4.00,3.00,2022-01-13 00:00:00
5549,86507,6,Loan,105,2452496,1047368,86403,164537,411.00,5.00,1,1.00,11.00,7.00,2022-01-13 00:00:00
4947,86524,15,Other,200,2452496,1047590,86476,83822,994.00,19.00,1,17.00,24.00,14.00,2022-01-13 00:00:00
5018,86529,27,Cash,200,2452496,1047361,86494,91716,1351.00,28.00,1,7.00,35.00,21.00,2022-01-13 00:00:00
3231,2003,17,Lease,200,2452496,1046258,86460,122555,85318.00,840.00,1,13.00,2100.00,1260.00,2022-01-13 00:00:00
5018,86538,27,Cash,200,2452496,1047361,86494,125430,359.00,7.00,1,15.00,9.00,5.00,2022-01-13 00:00:00
5190,86526,7,Cash,200,2452496,1047454,86427,93028,2850.00,26.00,1,23.00,65.00,39.00,2022-01-13 00:00:00
6034,86534,30,Loan,200,2452496,1046634,86497,91023,4179.00,44.00,1,5.00,111.00,66.00,2022-01-13 00:00:00
3231,86518,17,Loan,200,2452496,1046258,86492,184600,2495.00,53.00,1,4.00,67.00,40.00,2022-01-13 00:00:00
5018,86543,27,Loan,200,2452496,1047361,86494,112952,1121.00,11.00,1,14.00,27.00,16.00,2022-01-13 00:00:00
5190,86534,7,Cash,200,2452496,1047454,86453,84506,4179.00,44.00,1,5.00,111.00,66.00,2022-01-13 00:00:00
6034,2003,30,Loan,200,2452496,1046634,86473,153331,85318.00,840.00,1,13.00,2100.00,1260.00,2022-01-13 00:00:00
3231,86523,17,Loan,200,2452496,1046258,86487,164331,2403.00,47.00,1,15.00,59.00,35.00,2022-01-13 00:00:00
4947,86527,15,Lease,200,2452496,1047590,86455,132843,874.00,17.00,1,12.00,22.00,13.00,2022-01-13 00:00:00
1815,86518,28,Lease,200,2452497,1047158,86422,132320,2495.00,53.00,1,4.00,67.00,40.00,2022-01-13 00:00:00
1815,86526,28,Loan,200,2452497,1047158,86495,93131,2850.00,26.00,1,23.00,65.00,39.00,2022-01-13 00:00:00
6091,86505,26,Loan,200,2452497,1046388,86499,183548,695.00,7.00,1,16.00,17.00,10.00,2022-01-13 00:00:00
6643,86516,20,Loan,200,2452497,1046920,86469,123921,3952.00,85.00,1,4.00,106.00,63.00,2022-01-13 00:00:00
1815,86502,28,Bank Draft,125,2452497,1047158,86454,110512,638.00,12.00,1,18.00,15.00,9.00,2022-01-13 00:00:00
5731,86510,2,Other,200,2452497,1047775,86474,151350,1125.00,22.00,1,12.00,28.00,17.00,2022-01-13 00:00:00
1815,86531,28,Other,200,2452497,1047158,86454,181351,351.00,3.00,1,13.00,9.00,5.00,2022-01-13 00:00:00
5731,86503,2,Loan,200,2452497,1047775,86440,123308,680.00,7.00,1,7.00,18.00,11.00,2022-01-13 00:00:00
6643,86525,20,Cash,200,2452497,1046920,86469,110045,230.00,4.00,1,17.00,6.00,3.00,2022-01-13 00:00:00
6643,2001,20,Cash,200,2452497,1046920,86469,162617,83048.00,780.00,1,19.00,1950.00,1170.00,2022-01-13 00:00:00
6091,86510,26,Lease,200,2452497,1046388,86493,110154,1125.00,22.00,1,12.00,28.00,17.00,2022-01-13 00:00:00
5731,86533,2,Cash,200,2452497,1047775,86440,70606,4487.00,44.00,1,13.00,111.00,66.00,2022-01-13 00:00:00
5704,2002,25,Bank Draft,200,2452548,1046774,86408,145139,50258.00,510.00,1,10.00,1275.00,765.00,2022-01-14 00:00:00
6020,2001,17,Other,200,2452548,1047203,86467,101657,83048.00,780.00,1,19.00,1950.00,1170.00,2022-01-14 00:00:00
5704,86503,25,Cash,200,2452548,1046774,86486,160750,680.00,7.00,1,7.00,18.00,11.00,2022-01-14 00:00:00
6020,86502,17,Loan,200,2452548,1047203,86467,134659,596.00,12.00,1,10.00,15.00,9.00,2022-01-14 00:00:00
4267,86503,23,Cash,200,2452548,1047555,86470,154840,680.00,7.00,1,7.00,18.00,11.00,2022-01-14 00:00:00
5704,86505,25,Cash,200,2452548,1046774,86452,100321,695.00,7.00,1,16.00,17.00,10.00,2022-01-14 00:00:00
4267,86520,23,Bank Draft,200,2452548,1047555,86479,110701,191.00,4.00,1,23.00,4.00,3.00,2022-01-14 00:00:00
4267,2002,23,Loan,200,2452548,1047555,86458,135033,50258.00,510.00,1,10.00,1275.00,765.00,2022-01-14 00:00:00
4267,86522,23,Lease,200,2452548,1047555,86470,80331,2441.00,27.00,1,1.00,67.00,40.00,2022-01-14 00:00:00
6628,2004,10,Cash,200,2452548,1047993,86407,114544,54772.00,540.00,1,13.00,1350.00,810.00,2022-01-14 00:00:00
5675,86503,28,Bank Draft,200,2452549,1047109,86454,152740,680.00,7.00,1,7.00,18.00,11.00,2022-01-14 00:00:00
4587,86515,15,Loan,200,2452549,1046202,86476,91431,2462.00,23.00,1,23.00,56.00,34.00,2022-01-14 00:00:00
6624,86503,17,Other,200,2452549,1046998,86487,104038,680.00,7.00,1,7.00,18.00,11.00,2022-01-14 00:00:00
5675,86521,28,Cash,200,2452549,1047109,86446,94054,4651.00,43.00,1,23.00,106.00,64.00,2022-01-14 00:00:00
5675,86503,28,Cash,200,2452549,1047109,86454,81954,680.00,7.00,1,7.00,18.00,11.00,2022-01-14 00:00:00
4037,86535,17,Cash,200,2452549,1046273,86467,81318,359.00,3.00,1,24.00,8.00,5.00,2022-01-14 00:00:00
5675,86522,28,Loan,200,2452549,1047109,86454,170658,2601.00,27.00,1,8.00,67.00,40.00,2022-01-14 00:00:00
5675,86534,28,Bank Draft,200,2452549,1047109,86446,183257,4179.00,44.00,1,5.00,111.00,66.00,2022-01-14 00:00:00
6624,2003,17,Other,200,2452549,1046998,86460,181759,85318.00,840.00,1,13.00,2100.00,1260.00,2022-01-14 00:00:00
4587,2000,15,Loan,125,2452549,1046202,86455,144124,93380.00,1840.00,1,13.00,2300.00,1380.00,2022-01-14 00:00:00
4587,86540,15,Other,200,2452549,1046202,86444,163521,1171.00,22.00,1,17.00,28.00,17.00,2022-01-14 00:00:00
4587,86530,15,Loan,200,2452549,1046202,86476,170507,3119.00,62.00,1,12.00,78.00,47.00,2022-01-14 00:00:00
4037,86535,17,Other,200,2452549,1046273,86487,160925,359.00,3.00,1,24.00,8.00,5.00,2022-01-14 00:00:00
6535,86527,2,Loan,200,2452550,1047207,86440,95312,874.00,17.00,1,12.00,22.00,13.00,2022-01-14 00:00:00
6535,86537,2,Loan,200,2452550,1047207,86426,143357,2035.00,45.00,1,.00,56.00,34.00,2022-01-14 00:00:00
1044,86520,6,Cash,200,2452550,1047267,86432,160820,191.00,4.00,1,23.00,4.00,3.00,2022-01-14 00:00:00
6535,86511,2,Loan,200,2452550,1047207,86478,124050,1534.00,45.00,3,16.00,111.00,67.00,2022-01-14 00:00:00
1044,86524,6,Lease,200,2452550,1047267,86432,104145,994.00,19.00,1,17.00,24.00,14.00,2022-01-14 00:00:00
6535,86504,2,Loan,200,2452550,1047207,86498,71415,596.00,13.00,1,2.00,16.00,10.00,2022-01-14 00:00:00
5329,86534,12,Other,200,2452551,1047313,86435,95836,4179.00,44.00,1,5.00,111.00,66.00,2022-01-14 00:00:00
4460,86516,13,Lease,200,2452551,1046287,86401,121233,3952.00,85.00,1,4.00,106.00,63.00,2022-01-14 00:00:00
5329,86524,12,Bank Draft,200,2452551,1047313,86435,172836,994.00,19.00,1,17.00,24.00,14.00,2022-01-14 00:00:00
3210,86505,7,Other,200,2452551,1046443,86427,172834,695.00,7.00,1,16.00,17.00,10.00,2022-01-14 00:00:00
6124,86538,5,Bank Draft,200,2452551,1047701,86434,115429,359.00,7.00,1,15.00,9.00,5.00,2022-01-14 00:00:00
3783,86512,14,Cash,200,2452551,1047395,86456,164253,4303.00,45.00,1,6.00,113.00,68.00,2022-01-14 00:00:00
3783,86506,14,Cash,200,2452551,1047395,86480,70022,536.00,11.00,1,8.00,14.00,8.00,2022-01-14 00:00:00
4460,86504,13,Bank Draft,125,2452551,1046287,86484,81824,596.00,13.00,1,2.00,16.00,10.00,2022-01-14 00:00:00
6124,2003,5,Loan,200,2452551,1047701,86431,84030,85318.00,840.00,1,13.00,2100.00,1260.00,2022-01-14 00:00:00
5329,86507,12,Other,200,2452551,1047313,86435,105019,411.00,5.00,1,1.00,11.00,7.00,2022-01-14 00:00:00
6124,86539,5,Bank Draft,200,2452551,1047701,86434,110407,1675.00,19.00,1,.00,46.00,28.00,2022-01-14 00:00:00
6124,86503,5,Bank Draft,200,2452551,1047701,86431,181129,340.00,7.00,2,7.00,18.00,11.00,2022-01-14 00:00:00
5329,86538,12,Bank Draft,200,2452551,1047313,86435,164301,359.00,7.00,1,15.00,9.00,5.00,2022-01-14 00:00:00
3783,86533,14,Bank Draft,200,2452551,1047395,86451,172310,4487.00,44.00,1,13.00,111.00,66.00,2022-01-14 00:00:00
6124,86511,5,Bank Draft,200,2452551,1047701,86431,132133,1534.00,45.00,3,16.00,111.00,67.00,2022-01-14 00:00:00
3210,86517,7,Lease,200,2452551,1046443,86453,152827,2655.00,27.00,1,11.00,67.00,40.00,2022-01-14 00:00:00
3210,86535,7,Bank Draft,200,2452551,1046443,86481,100240,359.00,3.00,1,24.00,8.00,5.00,2022-01-14 00:00:00
4460,86501,13,Loan,200,2452551,1046287,86401,184120,741.00,7.00,1,21.00,17.00,10.00,2022-01-14 00:00:00
3783,86535,14,Loan,200,2452551,1047395,86442,183158,359.00,3.00,1,24.00,8.00,5.00,2022-01-14 00:00:00
5329,86539,12,Cash,200,2452551,1047313,86435,123236,1675.00,19.00,1,.00,46.00,28.00,2022-01-14 00:00:00
6378,86523,21,Cash,200,2452552,1047237,86418,154004,2590.00,47.00,1,24.00,59.00,35.00,2022-01-14 00:00:00
6547,2001,11,Loan,200,2452552,1047722,86433,183509,83048.00,780.00,1,19.00,1950.00,1170.00,2022-01-14 00:00:00
6547,86514,11,Loan,200,2452552,1047722,86464,72531,1025.00,11.00,1,1.00,28.00,17.00,2022-01-14 00:00:00
4058,86506,9,Bank Draft,200,2452552,1046491,86411,184414,536.00,11.00,1,8.00,14.00,8.00,2022-01-14 00:00:00
6378,86540,21,Cash,200,2452552,1047237,86418,114923,1171.00,22.00,1,17.00,28.00,17.00,2022-01-14 00:00:00
6378,86517,21,Loan,200,2452552,1047237,86465,144059,2655.00,27.00,1,11.00,67.00,40.00,2022-01-14 00:00:00
6547,86521,11,Bank Draft,200,2452552,1047722,86433,164510,4651.00,43.00,1,23.00,106.00,64.00,2022-01-14 00:00:00
6378,86517,21,Other,200,2452552,1047237,86418,92319,2655.00,27.00,1,11.00,67.00,40.00,2022-01-14 00:00:00
6547,86508,11,Other,200,2452552,1047722,86464,112352,641.00,6.00,1,16.00,16.00,9.00,2022-01-14 00:00:00
4058,2001,9,Bank Draft,125,2452552,1046491,86419,162324,83048.00,780.00,1,19.00,1950.00,1170.00,2022-01-14 00:00:00
4058,2001,9,Bank Draft,200,2452552,1046491,86411,102539,83048.00,780.00,1,19.00,1950.00,1170.00,2022-01-14 00:00:00
6378,86519,21,Loan,200,2452552,1047237,86447,115311,2445.00,27.00,1,1.00,67.00,40.00,2022-01-14 00:00:00
6583,86530,7,Cash,105,2452553,1046210,86453,110159,3119.00,62.00,1,12.00,78.00,47.00,2022-01-14 00:00:00
6583,86523,7,Cash,200,2452553,1046210,86453,131854,2590.00,23.00,1,24.00,59.00,35.00,2022-01-14 00:00:00
1766,86515,8,Cash,200,2452553,1046779,86491,172648,2462.00,23.00,1,23.00,56.00,34.00,2022-01-14 00:00:00
5207,86504,10,Loan,200,2452553,1046848,86472,93607,596.00,13.00,1,2.00,16.00,10.00,2022-01-14 00:00:00
6678,86507,26,Loan,105,2452553,1046812,86493,112039,411.00,5.00,1,1.00,11.00,7.00,2022-01-14 00:00:00
6678,2002,26,Other,125,2452553,1046812,86499,154949,25129.00,510.00,2,10.00,1275.00,765.00,2022-01-14 00:00:00
6583,86539,7,Lease,200,2452553,1046210,86453,152951,1675.00,19.00,1,.00,46.00,28.00,2022-01-14 00:00:00
5207,86530,10,Loan,200,2452553,1046848,86448,164125,3119.00,62.00,1,12.00,78.00,47.00,2022-01-14 00:00:00
4113,2001,4,Lease,200,2452553,1047097,86412,163449,83048.00,780.00,1,19.00,1950.00,1170.00,2022-01-14 00:00:00
5032,86509,29,Other,200,2452553,1046783,86405,184518,592.00,6.00,1,6.00,16.00,9.00,2022-01-14 00:00:00
6743,86537,1,Loan,200,2452553,1046934,86415,132213,2035.00,45.00,1,.00,56.00,34.00,2022-01-14 00:00:00
5032,86505,29,Loan,200,2452553,1046783,86496,141125,695.00,7.00,1,16.00,17.00,10.00,2022-01-14 00:00:00
5032,86512,29,Bank Draft,200,2452553,1046783,86436,101922,4303.00,45.00,1,6.00,113.00,68.00,2022-01-14 00:00:00
5207,86503,10,Loan,200,2452553,1046848,86448,81325,680.00,7.00,1,7.00,18.00,11.00,2022-01-14 00:00:00
4113,86521,4,Lease,200,2452553,1047097,86412,123407,4651.00,43.00,1,23.00,106.00,64.00,2022-01-14 00:00:00
6583,86519,7,Other,200,2452553,1046210,86427,72536,2445.00,27.00,1,1.00,67.00,40.00,2022-01-14 00:00:00
5207,86508,10,Loan,200,2452553,1046848,86448,181637,641.00,6.00,1,16.00,16.00,9.00,2022-01-14 00:00:00
5686,86503,22,Bank Draft,200,2452553,1047324,86404,164948,680.00,7.00,1,7.00,18.00,11.00,2022-01-14 00:00:00
5686,86539,22,Loan,200,2452553,1047324,86471,90613,1675.00,19.00,1,.00,46.00,28.00,2022-01-14 00:00:00
5686,2001,22,Cash,200,2452553,1047324,86404,110653,83048.00,780.00,1,19.00,1950.00,1170.00,2022-01-14 00:00:00
5686,86526,22,Loan,200,2452553,1047324,86471,74057,2850.00,26.00,1,23.00,65.00,39.00,2022-01-14 00:00:00
5207,86511,10,Loan,200,2452553,1046848,86461,155707,4603.00,45.00,1,16.00,111.00,67.00,2022-01-14 00:00:00
1766,86521,8,Loan,200,2452553,1046779,86428,145335,4651.00,43.00,1,23.00,106.00,64.00,2022-01-14 00:00:00
5686,86542,22,Lease,200,2452553,1047324,86477,150441,180.00,4.00,1,15.00,4.00,3.00,2022-01-14 00:00:00
5686,86521,22,Loan,200,2452553,1047324,86430,154716,4651.00,43.00,1,23.00,106.00,64.00,2022-01-14 00:00:00
6743,86506,1,Bank Draft,200,2452553,1046934,86445,184127,536.00,11.00,1,8.00,14.00,8.00,2022-01-14 00:00:00
5207,86531,10,Bank Draft,200,2452553,1046848,86461,92730,351.00,3.00,1,13.00,9.00,5.00,2022-01-14 00:00:00
5207,86523,10,Cash,200,2452553,1046848,86407,101520,2356.00,23.00,1,12.00,59.00,35.00,2022-01-14 00:00:00
5032,86523,29,Cash,200,2452553,1046783,86441,94225,2473.00,47.00,1,18.00,59.00,35.00,2022-01-14 00:00:00
4113,86532,4,Cash,200,2452553,1047097,86463,95238,103.00,2.00,2,1.00,6.00,3.00,2022-01-14 00:00:00
1766,86543,8,Cash,200,2452553,1046779,86491,73318,1121.00,11.00,1,14.00,27.00,16.00,2022-01-14 00:00:00
5207,86532,10,Loan,200,2452553,1046848,86448,141522,206.00,2.00,1,1.00,6.00,3.00,2022-01-14 00:00:00
6583,86519,7,Other,200,2452553,1046210,86453,104954,2445.00,27.00,1,1.00,67.00,40.00,2022-01-14 00:00:00
4113,86533,4,Cash,200,2452553,1047097,86463,151037,4487.00,44.00,1,13.00,111.00,66.00,2022-01-14 00:00:00
6583,86535,7,Cash,125,2452553,1046210,86427,124837,359.00,3.00,1,24.00,8.00,5.00,2022-01-14 00:00:00
6583,86507,7,Loan,200,2452553,1046210,86453,123217,411.00,5.00,1,1.00,11.00,7.00,2022-01-14 00:00:00
6743,2003,1,Other,200,2452553,1046934,86415,143448,85318.00,840.00,1,13.00,2100.00,1260.00,2022-01-14 00:00:00
6743,86504,1,Loan,200,2452553,1046934,86445,181756,596.00,13.00,1,2.00,16.00,10.00,2022-01-14 00:00:00
4743,86521,3,Loan,200,2452554,1046732,86414,161554,4651.00,43.00,1,23.00,106.00,64.00,2022-01-14 00:00:00
5421,86526,29,Loan,200,2452554,1046845,86405,152716,2850.00,26.00,1,23.00,65.00,39.00,2022-01-14 00:00:00
6328,86520,8,Loan,200,2452554,1047033,86491,121432,191.00,4.00,1,23.00,4.00,3.00,2022-01-14 00:00:00
5421,86524,29,Bank Draft,200,2452554,1046845,86496,134859,994.00,19.00,1,17.00,24.00,14.00,2022-01-14 00:00:00
6328,86543,8,Bank Draft,200,2452554,1047033,86491,162210,1121.00,11.00,1,14.00,27.00,16.00,2022-01-14 00:00:00
4549,86517,26,Lease,200,2452554,1046940,86499,165725,2655.00,27.00,1,11.00,67.00,40.00,2022-01-14 00:00:00
6061,86540,1,Bank Draft,200,2452554,1046224,86415,165842,1171.00,22.00,1,17.00,28.00,17.00,2022-01-14 00:00:00
6328,86538,8,Other,200,2452554,1047033,86428,100313,359.00,7.00,1,15.00,9.00,5.00,2022-01-14 00:00:00
4743,86527,3,Lease,200,2452554,1046732,86416,110939,874.00,17.00,1,12.00,22.00,13.00,2022-01-14 00:00:00
4549,86514,26,Bank Draft,200,2452554,1046940,86449,175052,1025.00,11.00,1,1.00,28.00,17.00,2022-01-14 00:00:00
6061,86519,1,Bank Draft,200,2452554,1046224,86415,174603,2445.00,27.00,1,1.00,67.00,40.00,2022-01-14 00:00:00
4743,86510,3,Cash,200,2452554,1046732,86414,122240,1125.00,22.00,1,12.00,28.00,17.00,2022-01-14 00:00:00
4549,86516,26,Bank Draft,200,2452554,1046940,86493,155425,3952.00,85.00,1,4.00,106.00,63.00,2022-01-14 00:00:00
6328,86530,8,Loan,200,2452554,1047033,86491,85909,3119.00,62.00,1,12.00,78.00,47.00,2022-01-14 00:00:00
5421,86530,29,Other,200,2452554,1046845,86436,110230,3119.00,62.00,1,12.00,78.00,47.00,2022-01-14 00:00:00
6061,86516,1,Loan,200,2452554,1046224,86445,111626,3952.00,85.00,1,4.00,106.00,63.00,2022-01-14 00:00:00
6061,86530,1,Other,200,2452554,1046224,86415,110421,3119.00,62.00,1,12.00,78.00,47.00,2022-01-14 00:00:00
6328,86508,8,Lease,200,2452554,1047033,86428,84853,641.00,6.00,1,16.00,16.00,9.00,2022-01-14 00:00:00
6061,86518,1,Loan,200,2452554,1046224,86415,104455,2495.00,53.00,1,4.00,67.00,40.00,2022-01-14 00:00:00
4743,86528,3,Lease,200,2452554,1046732,86416,180459,453.00,4.00,1,19.00,11.00,6.00,2022-01-14 00:00:00
6061,86511,1,Loan,200,2452554,1046224,86415,183147,1534.00,45.00,3,16.00,111.00,67.00,2022-01-14 00:00:00
2631,2000,5,Cash,200,2452555,1047556,86459,131924,93380.00,1840.00,1,13.00,2300.00,1380.00,2022-01-14 00:00:00
4420,86513,16,Cash,200,2452555,1046529,86489,151500,3294.00,35.00,1,6.00,86.00,52.00,2022-01-14 00:00:00
3334,2001,13,Loan,200,2452555,1047897,86401,172824,83048.00,780.00,1,19.00,1950.00,1170.00,2022-01-14 00:00:00
6326,86511,17,Bank Draft,200,2452555,1047880,86487,114415,4603.00,45.00,1,16.00,111.00,67.00,2022-01-14 00:00:00
3334,86522,13,Other,200,2452555,1047897,86438,70620,2494.00,53.00,1,4.00,67.00,40.00,2022-01-14 00:00:00
5972,86503,5,Cash,200,2452555,1047557,86434,92421,227.00,7.00,3,7.00,18.00,11.00,2022-01-14 00:00:00
5608,86512,13,Lease,200,2452555,1047015,86401,155619,4303.00,45.00,1,6.00,113.00,68.00,2022-01-14 00:00:00
6326,86540,17,Bank Draft,200,2452555,1047880,86487,75104,1171.00,22.00,1,17.00,28.00,17.00,2022-01-14 00:00:00
5972,86508,5,Loan,200,2452555,1047557,86404,160953,641.00,6.00,1,16.00,16.00,9.00,2022-01-14 00:00:00
6046,86533,29,Lease,200,2452555,1046603,86405,115124,4487.00,44.00,1,13.00,111.00,66.00,2022-01-14 00:00:00
5972,86530,5,Loan,200,2452555,1047557,86434,133721,3119.00,62.00,1,12.00,78.00,47.00,2022-01-14 00:00:00
6326,86540,17,Loan,200,2452555,1047880,86467,161740,1171.00,22.00,1,17.00,28.00,17.00,2022-01-14 00:00:00
5608,86527,13,Cash,200,2452555,1047015,86484,120733,874.00,17.00,1,12.00,22.00,13.00,2022-01-14 00:00:00
5395,86520,17,Loan,200,2452555,1046925,86487,91136,191.00,4.00,1,23.00,4.00,3.00,2022-01-14 00:00:00
6326,86501,17,Lease,200,2452555,1047880,86467,71450,741.00,7.00,1,21.00,17.00,10.00,2022-01-14 00:00:00
3334,86530,13,Loan,200,2452555,1047897,86438,121926,3119.00,62.00,1,12.00,78.00,47.00,2022-01-14 00:00:00
